attack_first,defense_first,hp_first,name_first,sp_attack_first,sp_defense_first,attack_second,defense_second,hp_second,name_second,sp_attack_second,sp_defense_second,pokedex_number,winner_name
64,50,50,Larvitar,45,50,109,112,58,Durant,48,48,246,Larvitar
58,44,44,Chimchar,58,44,110,80,90,Arcanine,100,80,59,Arcanine
110,125,75,Kommo-o,100,105,73,88,71,Clawitzer,120,89,693,Clawitzer
56,77,85,Diggersby,50,77,110,95,95,Bouffalant,40,95,626,Bouffalant
105,90,30,Krabby,25,25,73,83,100,Swalot,73,83,317,Swalot
124,78,95,Pangoro,69,71,125,75,75,Sawk,30,75,539,Sawk
85,42,60,Murkrow,85,42,70,45,140,Wigglytuff,85,50,40,Wigglytuff
180,160,100,Groudon,150,90,35,45,45,Cherubi,62,53,420,Cherubi
53,47,109,Nihilego,127,131,20,65,35,Togepi,40,65,793,Nihilego
100,70,80,Sawsbuck,60,70,35,40,25,Wimpod,20,30,767,Wimpod
134,95,91,Dragonite,100,100,50,91,44,Ferroseed,24,86,597,Ferroseed
40,50,40,Seedot,30,30,100,100,100,Manaphy,100,100,490,Manaphy
120,75,80,Toucannon,75,75,70,120,120,Cresselia,75,130,488,Cresselia
100,70,80,Sawsbuck,60,70,50,40,40,Poliwag,40,40,60,Poliwag
90,120,65,Weezing,85,70,81,71,78,Talonflame,74,69,110,Weezing
145,90,89,Landorus,105,80,57,40,46,Nidoran♂,40,40,32,Nidoran♂
100,60,90,Shiftry,90,60,40,80,60,Exeggcute,60,45,275,Shiftry
33,58,190,Wobbuffet,33,58,85,69,60,Watchog,60,69,505,Watchog
105,75,75,Octillery,105,75,81,71,78,Talonflame,74,69,663,Talonflame
103,120,79,Blastoise,135,115,90,45,170,Wailord,90,45,9,Blastoise
70,120,120,Cresselia,75,130,60,75,60,Servine,60,75,496,Servine
70,45,55,Growlithe,70,50,50,120,60,Magcargo,90,80,58,Growlithe
49,49,45,Bulbasaur,65,65,95,85,90,Solrock,55,65,338,Solrock
100,85,95,Samurott,108,70,80,95,50,Bonsly,10,45,438,Bonsly
98,63,65,Togedemaru,40,73,125,52,100,Honchkrow,105,52,430,Honchkrow
95,95,95,Silvally,95,95,85,125,50,Sableye,85,115,773,Silvally
55,30,10,Diglett,35,45,52,67,42,Binacle,39,56,688,Binacle
82,45,60,Krokorok,45,45,30,30,60,Hoothoot,36,56,163,Hoothoot
73,75,65,Volbeat,47,85,75,70,50,Scraggy,35,70,313,Volbeat
160,110,110,Regigigas,80,110,113,89,137,Lunala,137,107,792,Lunala
107,75,78,Decidueye,100,100,80,65,65,Herdier,35,65,724,Decidueye
73,70,85,Hypno,73,115,120,60,144,Hariyama,40,60,97,Hypno
50,37,41,Purrloin,50,37,75,90,50,Sandshrew,10,35,27,Sandshrew
75,45,50,Karrablast,40,45,85,70,114,Amoonguss,85,80,588,Karrablast
130,100,80,Latios,160,120,65,65,95,Sylveon,110,130,700,Sylveon
40,100,35,Omanyte,90,55,132,105,90,Abomasnow,132,105,138,Omanyte
60,60,60,Slakoth,35,35,80,50,60,Teddiursa,50,50,216,Teddiursa
60,40,45,Torchic,70,50,100,200,80,Regirock,50,100,377,Regirock
53,62,50,Mareanie,43,52,70,100,50,Aron,40,40,747,Mareanie
100,60,73,Seviper,100,60,95,67,75,Magmortar,125,95,467,Magmortar
75,35,44,Shuppet,63,33,95,57,65,Magmar,100,85,126,Magmar
30,32,40,Surskit,50,52,120,65,70,Weavile,45,85,283,Surskit
80,35,40,Mankey,35,45,53,70,45,Sewaddle,40,60,540,Sewaddle
95,95,95,Silvally,95,95,100,45,45,Trapinch,45,45,773,Silvally
65,65,70,Delcatty,55,55,55,70,75,Jumpluff,55,95,301,Delcatty
70,30,48,Yungoos,30,30,65,40,45,Rockruff,30,40,744,Rockruff
90,129,91,Cobalion,90,72,49,65,45,Chikorita,49,65,638,Cobalion
75,70,65,Xatu,95,70,75,53,68,Sliggoo,83,113,705,Sliggoo
85,55,55,Larvesta,50,55,47,50,50,Joltik,57,50,595,Joltik
45,65,40,Mr. Mime,100,120,40,70,30,Horsea,70,25,116,Horsea
100,72,74,Carnivine,90,72,110,150,59,Doublade,45,49,455,Carnivine
60,40,45,Torchic,70,50,160,110,110,Regigigas,80,110,486,Regigigas
90,45,170,Wailord,90,45,95,125,75,Gliscor,45,75,472,Gliscor
85,85,95,Quagsire,65,65,120,65,70,Weavile,45,85,195,Quagsire
30,35,45,Caterpie,20,20,95,80,60,Parasect,60,80,47,Parasect
60,44,35,Ekans,40,54,165,95,68,Gallade,65,115,23,Ekans
82,62,67,Pancham,46,48,70,80,90,Dewgong,70,95,674,Pancham
20,65,35,Togepi,40,65,65,60,130,Vaporeon,110,95,134,Vaporeon
5,5,250,Chansey,35,105,105,125,50,Mawile,55,95,303,Mawile
85,50,55,Trumbeak,40,50,85,80,130,Lapras,85,95,732,Trumbeak
82,45,60,Krokorok,45,45,82,78,80,Golduck,95,80,552,Krokorok
70,35,130,Wailmer,70,35,40,48,52,Steenee,40,48,320,Wailmer
53,48,50,Panpour,53,48,125,100,105,Kangaskhan,60,100,115,Kangaskhan
110,80,70,Scyther,55,80,59,50,77,Amaura,67,63,698,Amaura
63,152,50,Toxapex,53,142,160,60,80,Hoopa,170,130,748,Toxapex
70,73,95,Clefable,95,90,77,60,70,Galvantula,97,60,596,Galvantula
83,68,111,Gastrodon,92,82,124,78,95,Pangoro,69,71,423,Gastrodon
95,95,95,Type: Null,95,95,70,80,85,Noivern,97,80,772,Type: Null
48,45,60,Drowzee,43,90,100,60,35,Dugtrio,50,70,51,Dugtrio
50,35,65,Jynx,115,95,60,60,50,Skrelp,60,60,124,Jynx
85,70,70,Marshtomp,60,70,65,90,50,Pineco,35,35,259,Marshtomp
70,73,95,Clefable,95,90,48,45,60,Drowzee,43,90,36,Clefable
50,80,100,Azumarill,60,80,30,85,38,Yamask,55,65,184,Azumarill
125,100,105,Kangaskhan,60,100,30,30,40,Wingull,55,30,115,Kangaskhan
20,55,50,Metapod,25,25,80,70,85,Porygon-Z,135,75,474,Porygon-Z
85,42,60,Murkrow,85,42,105,115,72,Barbaracle,54,86,689,Barbaracle
82,62,67,Pancham,46,48,87,63,75,Swanna,87,63,674,Pancham
74,50,59,Golett,35,50,60,95,50,Magneton,120,70,622,Golett
85,125,50,Sableye,85,115,30,38,42,Bounsweet,30,38,761,Bounsweet
75,150,80,Registeel,75,150,103,120,79,Blastoise,135,115,9,Blastoise
90,45,170,Wailord,90,45,80,55,75,Timburr,25,35,532,Timburr
48,66,62,Swirlix,59,57,125,75,75,Sawk,30,75,539,Sawk
65,45,76,Chatot,92,42,45,65,40,Mr. Mime,100,120,441,Chatot
85,80,130,Lapras,85,95,55,40,35,Pikachu,50,50,131,Lapras
40,50,70,Spheal,55,50,125,100,105,Kangaskhan,60,100,115,Kangaskhan
70,70,100,Dunsparce,65,65,100,60,60,Minior,100,60,206,Dunsparce
69,76,69,Lumineon,69,86,45,40,40,Cutiefly,55,40,742,Cutiefly
65,110,95,Umbreon,60,130,80,70,85,Porygon-Z,135,75,474,Porygon-Z
35,55,50,Silcoon,25,25,30,105,105,Darmanitan,140,105,555,Darmanitan
50,40,55,Minccino,40,40,57,40,46,Nidoran♂,40,40,32,Nidoran♂
115,60,70,Cacturne,115,60,45,35,45,Wurmple,20,30,265,Wurmple
120,53,50,Hitmonlee,35,110,85,70,70,Marshtomp,60,70,259,Marshtomp
75,60,45,Bagon,40,30,80,44,150,Drifblim,90,54,426,Drifblim
87,63,75,Swanna,87,63,50,34,90,Drifloon,60,44,581,Swanna
46,34,35,Sentret,35,45,35,55,40,Morelull,65,75,755,Morelull
130,115,55,Kingler,50,50,70,115,70,Magnezone,130,90,99,Kingler
55,70,40,Klink,45,60,30,32,40,Surskit,50,52,283,Surskit
40,50,55,Frillish,65,85,80,90,110,Walrein,95,90,365,Walrein
60,60,65,Persian,75,65,85,70,65,Eelektrik,75,70,603,Eelektrik
50,95,50,Cubone,40,50,130,75,90,Ursaring,75,75,104,Cubone
95,125,75,Gliscor,45,75,50,150,50,Carbink,50,150,472,Gliscor
45,40,40,Cutiefly,55,40,85,70,70,Marshtomp,60,70,259,Marshtomp
50,70,60,Electrode,80,80,95,95,75,Kingdra,95,95,230,Kingdra
130,115,70,Tapu Bulu,85,95,75,80,165,Alomomola,40,45,787,Tapu Bulu
95,69,60,Arbok,65,79,100,70,70,Mudbray,45,55,24,Arbok
137,107,137,Solgaleo,113,89,62,63,60,Ivysaur,80,80,2,Ivysaur
135,105,70,Escavalier,60,105,85,50,65,Torracat,80,50,726,Torracat
70,100,50,Aron,40,40,80,65,65,Herdier,35,65,507,Herdier
90,80,85,Crobat,70,80,82,57,47,Crabrawler,42,47,169,Crobat
145,150,80,Metagross,105,110,25,45,20,Mime Jr.,70,90,376,Metagross
155,109,95,Gyarados,70,130,53,62,50,Clauncher,58,63,130,Gyarados
60,130,55,Pyukumuku,30,130,50,80,75,Chimecho,95,90,358,Chimecho
69,69,60,Brionne,91,81,180,100,105,Rayquaza,180,100,729,Brionne
100,70,90,Goodra,110,150,95,62,73,Stantler,85,65,234,Stantler
110,90,85,Stoutland,45,90,40,40,55,Mareep,65,45,508,Stoutland
117,80,95,Krookodile,65,70,63,52,54,Frogadier,83,56,553,Krookodile
150,110,100,Swampert,95,110,60,85,78,Drampa,135,91,260,Swampert
90,72,91,Virizion,90,129,95,95,95,Type: Null,95,95,772,Type: Null
54,54,50,Popplio,66,56,75,45,50,Karrablast,40,45,588,Karrablast
82,95,57,Charjabug,55,75,93,67,103,Skuntank,71,61,737,Charjabug
88,50,64,Liepard,88,50,58,44,44,Chimchar,58,44,510,Liepard
55,95,65,Corsola,65,95,80,91,57,Klefki,80,87,707,Klefki
100,123,80,Venusaur,122,120,95,80,60,Parasect,60,80,3,Venusaur
30,38,42,Bounsweet,30,38,25,41,37,Kricketot,25,41,401,Kricketot
50,95,50,Cubone,40,50,55,42,49,Glameow,42,37,431,Glameow
110,95,95,Bouffalant,40,95,55,30,10,Diglett,35,45,50,Diglett
90,90,75,Houndoom,140,90,48,45,60,Drowzee,43,90,229,Houndoom
85,50,65,Torracat,80,50,55,45,45,Delibird,65,45,726,Torracat
100,85,60,Medicham,80,85,75,90,65,Dragalge,97,123,308,Medicham
75,85,60,Starmie,100,85,76,86,86,Yanmega,116,56,469,Yanmega
40,40,55,Mareep,65,45,50,50,50,Snorunt,50,50,361,Snorunt
100,80,79,Tornadus,110,90,30,105,105,Darmanitan,140,105,555,Darmanitan
100,70,90,Goodra,110,150,155,120,65,Pinsir,65,90,706,Goodra
100,62,123,Gogoat,97,81,47,75,65,Illumise,73,85,314,Illumise
40,50,55,Frillish,65,85,50,45,40,Natu,70,45,177,Natu
65,60,65,Espeon,130,95,40,85,55,Togetic,80,105,196,Espeon
59,58,59,Braixen,90,70,60,70,70,Cherrim,87,78,421,Cherrim
105,79,50,Hitmonchan,35,110,78,135,60,Turtonator,91,85,776,Turtonator
80,44,150,Drifblim,90,54,75,35,50,Bellsprout,70,30,426,Drifblim
135,60,110,Excadrill,50,65,75,35,50,Bellsprout,70,30,530,Excadrill
65,35,35,Remoraid,65,35,100,85,60,Medicham,80,85,223,Remoraid
74,50,59,Golett,35,50,51,23,64,Whismur,51,23,293,Whismur
50,65,55,Alakazam,175,105,65,60,65,Jolteon,110,95,135,Jolteon
100,121,216,Zygarde,91,95,53,48,50,Panpour,53,48,718,Zygarde
185,115,80,Heracross,40,105,95,115,55,Graveler,45,45,214,Heracross
75,90,65,Dragalge,97,123,90,140,75,Forretress,60,60,205,Forretress
140,130,45,Wishiwashi,140,135,120,120,120,Arceus,120,120,493,Arceus
70,105,60,Claydol,70,120,109,105,95,Torterra,75,85,344,Claydol
57,55,67,Swoobat,77,55,87,60,46,Axew,30,40,528,Swoobat
100,60,90,Shiftry,90,60,33,58,190,Wobbuffet,33,58,275,Shiftry
40,50,65,Duosion,125,60,70,61,78,Linoone,50,61,264,Linoone
73,75,65,Volbeat,47,85,75,115,70,Tapu Fini,95,130,788,Tapu Fini
45,160,35,Onix,30,45,41,40,38,Vulpix,50,65,37,Vulpix
95,125,75,Gliscor,45,75,48,48,48,Ditto,48,48,472,Gliscor
49,65,45,Chikorita,49,65,55,35,40,Fomantis,50,35,152,Chikorita
145,150,80,Metagross,105,110,60,110,65,Glaceon,130,95,376,Metagross
45,70,60,Pachirisu,45,90,94,131,74,Ferrothorn,54,116,598,Ferrothorn
100,85,95,Samurott,108,70,80,85,75,Vileplume,110,90,503,Samurott
165,60,97,Rampardos,65,50,60,50,60,Deerling,40,50,409,Rampardos
140,70,70,Sharpedo,110,65,5,5,250,Chansey,35,105,319,Sharpedo
90,140,60,Lairon,50,50,55,55,55,Elgyem,85,55,305,Lairon
101,53,223,Guzzlord,97,53,65,64,50,Totodile,44,48,158,Totodile
120,65,70,Weavile,45,85,85,40,135,Munchlax,40,85,446,Munchlax
52,90,51,Comfey,82,110,50,120,60,Magcargo,90,80,219,Magcargo
70,70,80,Ludicolo,90,100,70,61,78,Linoone,50,61,264,Linoone
110,150,59,Doublade,45,49,48,54,62,Espurr,63,60,677,Espurr
75,37,45,Magby,70,55,85,125,50,Sableye,85,115,302,Sableye
95,75,105,Seismitoad,85,75,140,95,105,Conkeldurr,55,65,534,Conkeldurr
55,50,55,Eevee,45,65,51,53,53,Piplup,61,56,133,Eevee
75,80,95,Slowking,100,110,90,140,75,Forretress,60,60,205,Forretress
5,5,250,Chansey,35,105,75,60,55,Emolga,75,60,587,Emolga
62,63,60,Ivysaur,80,80,55,30,40,Starly,30,30,2,Ivysaur
30,50,40,Voltorb,55,55,185,115,80,Heracross,40,105,214,Heracross
155,120,65,Pinsir,65,90,80,95,50,Bonsly,10,45,438,Bonsly
75,37,45,Magby,70,55,130,120,105,Rhydon,45,45,112,Rhydon
52,90,51,Comfey,82,110,55,80,55,Sandygast,70,45,764,Comfey
95,115,55,Graveler,45,45,90,65,68,Gabite,50,55,444,Gabite
80,90,110,Walrein,95,90,80,95,75,Bellossom,90,100,365,Walrein
59,50,77,Amaura,67,63,90,45,170,Wailord,90,45,698,Amaura
100,100,100,Mew,100,100,75,115,70,Tapu Fini,95,130,151,Mew
49,56,49,Finneon,49,61,70,73,95,Clefable,95,90,36,Clefable
40,15,20,Pichu,35,35,60,60,60,Spinda,60,60,327,Spinda
89,77,58,Tyrunt,45,45,58,57,67,Dedenne,81,67,702,Dedenne
60,32,45,Blitzle,50,32,50,95,50,Cubone,40,50,522,Blitzle
89,77,58,Tyrunt,45,45,25,35,60,Spoink,70,80,696,Tyrunt
100,95,75,Tauros,40,70,68,72,86,Pyroar,109,66,128,Tauros
75,70,50,Scraggy,35,70,120,65,70,Weavile,45,85,559,Scraggy
115,60,73,Zangoose,60,60,60,60,90,Phanpy,40,40,335,Zangoose
50,40,55,Minccino,40,40,66,44,55,Buneary,44,56,427,Buneary
36,38,38,Bunnelby,32,36,130,80,60,Breloom,60,60,286,Breloom
95,180,50,Cloyster,85,45,74,74,80,Primarina,126,116,730,Primarina
100,80,100,Piloswine,60,60,75,115,70,Tapu Fini,95,130,788,Tapu Fini
68,64,55,Turtwig,45,55,80,35,40,Mankey,35,45,56,Mankey
120,80,80,Glalie,120,80,35,50,55,Ledian,55,110,166,Ledian
48,54,62,Espurr,63,60,40,50,65,Duosion,125,60,677,Espurr
80,80,83,Pidgeot,135,80,55,35,40,Fomantis,50,35,18,Pidgeot
47,75,65,Illumise,73,85,100,100,100,Mew,100,100,314,Illumise
50,40,50,Tympole,50,40,40,55,40,Baltoy,40,70,535,Tympole
60,60,65,Persian,75,65,160,80,80,Blaziken,130,80,257,Blaziken
94,50,70,Mothim,94,50,51,53,53,Piplup,61,56,414,Mothim
60,75,60,Servine,60,75,60,75,70,Lilligant,110,75,549,Lilligant
131,100,70,Dhelmise,86,90,117,70,66,Fraxure,40,50,611,Fraxure
70,50,60,Beautifly,100,50,33,58,190,Wobbuffet,33,58,202,Wobbuffet
98,63,75,Simisear,98,63,80,110,60,Marowak,50,80,514,Simisear
30,15,45,Smoochum,85,65,80,80,65,Croconaw,59,63,159,Croconaw
60,60,50,Skrelp,60,60,72,90,91,Keldeo,129,90,690,Skrelp
61,40,48,Croagunk,61,40,35,35,38,Kirlia,65,55,453,Croagunk
55,80,40,Beldum,35,60,85,60,79,Bibarel,55,60,400,Bibarel
95,75,105,Seismitoad,85,75,29,131,43,Cosmoem,29,131,790,Cosmoem
104,105,55,Huntail,94,75,80,70,70,Froslass,80,70,478,Froslass
35,30,30,Gastly,100,35,40,85,55,Togetic,80,105,92,Gastly
105,115,72,Barbaracle,54,86,90,70,70,Ariados,60,70,168,Ariados
140,65,75,Archeops,112,65,71,43,84,Loudred,71,43,567,Archeops
87,60,46,Axew,30,40,30,40,45,Solosis,105,50,610,Axew
60,45,45,Lillipup,25,45,95,85,90,Solrock,55,65,338,Solrock
47,75,65,Illumise,73,85,50,145,58,Cofagrigus,95,105,314,Illumise
120,130,80,Golem,55,65,121,119,82,Tyrantrum,69,59,697,Tyrantrum
120,120,100,Dialga,150,100,35,50,45,Petilil,70,50,548,Petilil
27,60,40,Cottonee,37,50,105,60,65,Primeape,60,70,57,Primeape
45,59,30,Venipede,30,39,63,90,55,Swadloon,50,80,541,Swadloon
110,125,75,Kommo-o,100,105,98,63,75,Simisear,98,63,514,Simisear
25,45,20,Mime Jr.,70,90,60,130,55,Pyukumuku,30,130,771,Pyukumuku
80,70,85,Porygon-Z,135,75,107,122,88,Chesnaught,74,75,474,Porygon-Z
50,65,55,Alakazam,175,105,140,130,115,Rhyperior,55,55,65,Alakazam
55,55,70,Flaaffy,80,60,80,100,45,Honedge,35,37,679,Honedge
52,60,78,Spritzee,63,65,20,65,35,Togepi,40,65,682,Spritzee
130,80,60,Breloom,60,60,25,28,50,Cleffa,45,55,286,Breloom
55,99,40,Whirlipede,40,79,55,45,45,Delibird,65,45,544,Whirlipede
100,100,100,Victini,100,100,108,133,74,Carracosta,83,65,494,Victini
145,150,80,Metagross,105,110,52,60,78,Spritzee,63,65,682,Spritzee
60,125,70,Omastar,115,70,160,110,110,Regigigas,80,110,139,Omastar
40,40,40,Slugma,70,40,131,100,70,Dhelmise,86,90,781,Dhelmise
125,100,65,Bisharp,60,70,41,40,38,Vulpix,50,65,37,Vulpix
45,45,50,Skitty,35,35,72,90,91,Keldeo,129,90,300,Skitty
100,89,60,Scolipede,55,69,100,60,90,Shiftry,90,60,275,Shiftry
120,120,120,Arceus,120,120,60,95,50,Magneton,120,70,493,Arceus
120,90,77,Druddigon,60,90,160,110,50,Diancie,160,110,621,Druddigon
95,180,50,Cloyster,85,45,65,65,90,Slowpoke,40,40,79,Slowpoke
40,60,60,Shroomish,40,60,155,109,95,Gyarados,70,130,130,Gyarados
45,70,60,Pachirisu,45,90,104,71,76,Infernape,104,71,392,Infernape
85,65,68,Gardevoir,165,135,100,60,90,Shiftry,90,60,275,Shiftry
94,50,70,Mothim,94,50,90,65,68,Gabite,50,55,414,Mothim
65,95,55,Seadra,95,45,50,50,50,Snorunt,50,50,361,Snorunt
110,80,70,Scyther,55,80,55,50,55,Eevee,45,65,133,Eevee
137,37,71,Pheromosa,137,37,92,88,86,Malamar,68,75,795,Pheromosa
55,45,55,Oshawott,63,45,30,42,30,Combee,30,42,415,Combee
140,230,70,Aggron,60,80,70,55,55,Aipom,40,55,306,Aggron
53,62,50,Clauncher,58,63,38,39,44,Flabébé,61,79,692,Clauncher
100,121,216,Zygarde,91,95,89,116,67,Bronzong,79,116,718,Zygarde
50,55,45,Oddish,75,65,45,160,35,Onix,30,45,95,Onix
75,75,75,Beheeyem,125,95,90,65,65,Fearow,61,61,606,Beheeyem
140,130,45,Wishiwashi,140,135,60,85,78,Drampa,135,91,746,Wishiwashi
100,45,45,Trapinch,45,45,120,85,63,Crawdaunt,90,55,342,Crawdaunt
85,49,60,Luxio,60,49,41,77,66,Lileep,61,87,345,Lileep
100,115,70,Sudowoodo,30,65,75,45,50,Karrablast,40,45,588,Karrablast
35,35,38,Kirlia,65,55,58,58,125,Lanturn,76,76,171,Lanturn
134,95,91,Dragonite,100,100,110,95,95,Bouffalant,40,95,149,Dragonite
85,125,50,Sableye,85,115,134,95,91,Dragonite,100,100,302,Sableye
92,75,78,Hawlucha,74,63,117,80,95,Krookodile,65,70,553,Krookodile
5,5,250,Chansey,35,105,35,35,38,Kirlia,65,55,281,Kirlia
85,60,79,Bibarel,55,60,65,60,130,Vaporeon,110,95,134,Vaporeon
82,78,80,Golduck,95,80,75,37,45,Magby,70,55,240,Magby
45,20,115,Jigglypuff,45,25,90,80,85,Crobat,70,80,169,Crobat
63,37,45,Elekid,65,55,95,100,65,Shelgon,60,50,372,Shelgon
125,52,100,Honchkrow,105,52,165,95,68,Gallade,65,115,430,Honchkrow
53,62,50,Clauncher,58,63,65,95,40,Koffing,60,45,109,Koffing
165,75,64,Banette,93,83,71,70,75,Raticate,40,80,354,Banette
62,63,60,Ivysaur,80,80,40,85,50,Shelmet,40,65,616,Shelmet
60,32,45,Blitzle,50,32,105,105,80,Mesprit,105,105,481,Mesprit
105,65,80,Victreebel,100,70,36,38,38,Bunnelby,32,36,71,Victreebel
120,100,90,Palkia,150,120,66,68,64,Prinplup,81,76,394,Prinplup
85,55,55,Larvesta,50,55,60,110,65,Glaceon,130,95,636,Larvesta
30,42,30,Combee,30,42,105,90,92,Hydreigon,125,90,635,Hydreigon
125,100,75,Armaldo,70,80,43,53,70,Gulpin,43,53,316,Gulpin
110,150,59,Doublade,45,49,124,78,95,Pangoro,69,71,675,Pangoro
60,130,55,Pyukumuku,30,130,95,95,95,Silvally,95,95,773,Silvally
50,34,90,Drifloon,60,44,145,67,72,Greninja,153,71,658,Greninja
85,65,68,Gardevoir,165,135,25,28,50,Cleffa,45,55,282,Gardevoir
30,32,40,Surskit,50,52,80,65,43,Corphish,50,35,341,Corphish
91,63,104,Exploud,91,73,103,120,79,Blastoise,135,115,9,Blastoise
45,80,60,Shiinotic,90,100,20,50,45,Mantyke,60,120,756,Shiinotic
84,70,70,Pupitar,65,70,63,52,54,Frogadier,83,56,657,Frogadier
63,47,63,Stunky,41,41,44,50,62,Ducklett,44,50,580,Ducklett
65,68,78,Florges,112,154,35,50,55,Ledian,55,110,166,Ledian
65,35,35,Remoraid,65,35,100,80,79,Tornadus,110,90,223,Remoraid
48,45,60,Drowzee,43,90,113,89,137,Lunala,137,107,792,Lunala
72,90,91,Keldeo,129,90,65,35,55,Buizel,60,30,418,Buizel
50,40,60,Plusle,85,75,155,120,65,Pinsir,65,90,127,Pinsir
130,80,60,Breloom,60,60,94,50,70,Mothim,94,50,414,Mothim
45,45,50,Skitty,35,35,75,115,100,Suicune,90,115,300,Skitty
90,55,52,Farfetch'd,58,62,55,40,35,Tynamo,45,40,83,Farfetch'd
85,70,70,Marshtomp,60,70,65,60,70,Venomoth,90,75,259,Marshtomp
24,86,57,Bronzor,24,86,42,118,30,Shieldon,42,88,410,Shieldon
115,105,60,Kabutops,65,70,125,230,75,Steelix,55,95,141,Kabutops
160,110,110,Regigigas,80,110,55,45,69,Foongus,55,55,590,Foongus
100,115,70,Sudowoodo,30,65,100,70,80,Sawsbuck,60,70,586,Sawsbuck
137,107,137,Solgaleo,113,89,145,150,80,Metagross,105,110,376,Metagross
72,90,91,Keldeo,129,90,90,90,75,Houndoom,140,90,647,Keldeo
80,80,80,Vigoroth,55,55,77,72,123,Aurorus,99,92,699,Aurorus
47,52,55,Nidoran♀,40,40,24,86,57,Bronzor,24,86,436,Bronzor
98,63,65,Togedemaru,40,73,29,131,43,Cosmoem,29,131,777,Togedemaru
35,50,55,Ledian,55,110,30,30,40,Lotad,40,50,270,Lotad
90,140,60,Lairon,50,50,70,80,90,Dewgong,70,95,305,Lairon
55,30,10,Diglett,35,45,45,55,65,Seel,45,70,50,Diglett
55,30,10,Diglett,35,45,110,76,85,Trevenant,65,82,709,Trevenant
45,55,30,Staryu,70,55,25,25,28,Ralts,45,35,280,Ralts
150,60,65,Absol,115,60,89,77,58,Tyrunt,45,45,359,Absol
55,40,35,Pikachu,50,50,55,30,40,Starly,30,30,25,Pikachu
92,65,80,Seaking,65,80,80,100,40,Geodude,30,30,119,Seaking
85,70,72,Zweilous,65,70,25,35,60,Spoink,70,80,634,Zweilous
90,72,91,Virizion,90,129,130,80,95,Beartic,70,80,614,Beartic
95,180,50,Cloyster,85,45,137,37,71,Pheromosa,137,37,91,Cloyster
65,50,52,Deino,45,50,35,55,40,Morelull,65,75,633,Deino
50,90,40,Skorupi,30,55,107,75,78,Decidueye,100,100,724,Decidueye
45,135,30,Nosepass,45,90,130,100,80,Latios,160,120,299,Nosepass
85,55,50,Ponyta,65,65,60,45,50,Roselia,100,80,77,Ponyta
60,85,78,Drampa,135,91,60,95,50,Magneton,120,70,780,Drampa
60,30,45,Houndour,80,50,60,70,90,Sealeo,75,70,228,Houndour
132,77,97,Crabominable,62,67,100,45,45,Trapinch,45,45,328,Trapinch
69,85,55,Bergmite,32,35,36,38,38,Bunnelby,32,36,712,Bergmite
64,45,41,Dratini,50,50,85,70,72,Zweilous,65,70,147,Dratini
100,80,79,Tornadus,110,90,30,105,105,Darmanitan,140,105,555,Darmanitan
45,50,55,Skiploom,45,65,120,100,70,Camerupt,145,105,323,Camerupt
125,100,65,Bisharp,60,70,55,65,90,Lunatone,95,85,625,Bisharp
60,70,90,Sealeo,75,70,30,35,40,Noibat,45,40,714,Noibat
130,60,65,Flareon,95,110,67,75,73,Ninetales,81,100,136,Flareon
50,95,85,Togekiss,120,115,75,60,45,Bagon,40,30,371,Bagon
145,88,70,Lucario,140,70,95,95,95,Type: Null,95,95,772,Type: Null
115,80,85,Eelektross,105,80,100,60,90,Shiftry,90,60,275,Shiftry
88,50,64,Liepard,88,50,81,71,78,Talonflame,74,69,663,Talonflame
60,44,35,Ekans,40,54,65,65,95,Sylveon,110,130,700,Sylveon
40,60,45,Swablu,40,75,80,35,40,Mankey,35,45,333,Swablu
35,30,40,Weedle,20,20,45,135,30,Nosepass,45,90,299,Nosepass
55,55,70,Flaaffy,80,60,65,95,55,Seadra,95,45,117,Seadra
100,100,100,Victini,100,100,80,90,110,Walrein,95,90,365,Walrein
45,70,60,Gothorita,75,85,78,95,61,Quilladin,56,58,651,Quilladin
65,48,66,Skiddo,62,57,98,63,65,Togedemaru,40,73,777,Togedemaru
80,80,80,Phione,80,80,131,95,126,Yveltal,131,98,717,Yveltal
54,53,53,Inkay,37,46,95,105,90,Ampharos,165,110,181,Ampharos
35,35,40,Meowth,50,40,35,55,40,Morelull,65,75,755,Morelull
120,75,90,Granbull,60,60,90,70,70,Ariados,60,70,168,Ariados
80,95,60,Klang,70,85,65,70,60,Gloom,85,75,44,Gloom
110,130,65,Leafeon,60,65,80,65,43,Corphish,50,35,341,Corphish
150,120,100,Zekrom,120,100,134,95,91,Dragonite,100,100,644,Zekrom
80,105,95,Miltank,40,70,164,150,100,Tyranitar,95,120,248,Tyranitar
60,70,65,Porygon,85,75,50,80,100,Azumarill,60,80,184,Azumarill
87,60,46,Axew,30,40,80,85,75,Vileplume,110,90,610,Axew
75,90,55,Hakamo-o,65,70,52,50,80,Vivillon,90,50,666,Vivillon
40,40,40,Slugma,70,40,150,40,65,Beedrill,15,80,218,Slugma
60,125,70,Omastar,115,70,40,60,60,Shroomish,40,60,139,Omastar
10,55,20,Magikarp,15,20,44,50,62,Ducklett,44,50,129,Magikarp
85,50,55,Trumbeak,40,50,105,105,70,Boldore,50,40,732,Trumbeak
62,67,70,Nidorina,55,55,75,55,75,Sunflora,105,85,30,Nidorina
75,35,50,Bellsprout,70,30,85,70,65,Eelektrik,75,70,603,Eelektrik
